0.428612, -0.13307, 0.561644, -0.0553086, -0.0159358, 0.0119475, 1
0.376013, 0.518646, 0.377207, -0.00769327, 0.0684358, -0.027242, 1
-0.207607, 0.33795, 0.402476, -0.0229507, -0.00211212, -0.00491885, 1
0.0679982, -0.0284781, 0.513065, -0.0202496, 0.36868, 0.0362153, 1
-0.170362, 0.0168842, 0.614917, 0.00205303, 0.000528539, 0.0352139, 1
0.524375, 0.170987, 0.540917, -0.0930121, -0.0110454, -0.062878, 1
-0.451555, 0.134773, 0.320116, -0.0661099, 0.0583787, -0.164823, 1
-0.323944, -0.457062, 0.568283, 0.031181, 0.0229908, 0.0269196, 1
-0.432559, -0.124803, 0.355863, 0.00911905, -0.0307685, -0.0773903, 1
-0.492872, 0.628608, 0.383729, -0.00534112, -1.73029e-05, 0.00293984, 1
0.0162939, 0.427257, 0.507952, -0.0165682, 0.0239184, -0.053125, 1
-0.256985, 0.173306, 0.480123, -0.317389, 0.486438, 0.04473, 1
-0.00808497, 0.595662, 0.407119, -0.0186684, 0.0126751, -0.0111456, 1
0.341891, 0.0336967, 0.557491, -0.0967001, -0.0256133, 0.0130178, 1
-0.125705, 0.493298, 0.404221, -0.0286786, 0.00453636, 0.0164794, 1
-0.185892, 0.38771, 0.604458, -0.0148559, -0.015944, 0.0765758, 1
-0.542077, 0.566119, 0.480661, 0.0697468, -0.146904, -0.120289, 1
-0.521539, -0.387788, 0.523886, 0.0391299, -0.048004, 0.097138, 1
0.491665, -0.190384, 0.335195, -0.0282813, 0.0131229, 0.00877828, 1
-0.604736, -0.0532927, 0.334856, 0.00309818, -6.72444e-06, -0.00217475, 1
-0.329748, 0.592965, 0.599161, 0.00544737, 0.0130761, 0.00971794, 1
0.442133, -0.293984, 0.484996, 0.0179471, 0.00285583, 0.0237878, 1
-0.15723, 0.327894, 0.476421, 0.047593, 0.111674, 0.13791, 1
0.21132, 0.0398218, 0.327354, 0.00426679, 0.00194481, -0.00520773, 1
-0.0785721, 0.544081, 0.60817, -0.00117803, 0.000573681, 0.000780281, 1
0.278384, -0.271775, 0.547607, -0.0313483, -0.250704, 0.182713, 1
0.176363, -0.183888, 0.531645, 0.0230698, -0.00406228, 0.0350245, 1
-0.420848, -0.0754639, 0.592189, 0.00382291, -0.0977293, -0.0278878, 1
0.414769, -0.213763, 0.387103, -0.00136963, 0.0304493, 0.00387208, 1
0.49562, -0.188535, 0.53127, 0.000186382, -0.0104566, -0.0203071, 1
0.575117, 0.11168, 0.52202, -0.11992, 0.0804534, -0.0103745, 1
0.451906, -0.0761501, 0.606015, -0.0187182, 0.0391856, 0.0225796, 1
-0.127962, 0.396583, 0.530498, 0.81251, -0.338079, 0.292576, 1
0.517795, -0.0220605, 0.382963, -0.0152394, 0.015435, 0.0223736, 1
0.567285, 0.529331, 0.361492, 0.0521836, -0.0448445, -0.012209, 1
0.48011, 0.177751, 0.451039, 0.00684365, -0.0081931, -0.00526881, 1
0.150683, -0.275849, 0.562558, 0.00308293, -0.00293103, 0.0110309, 1
-0.242589, -0.0667338, 0.386201, 0.0116784, 0.0264635, -0.0049797, 1
-0.393685, -0.281928, 0.490251, -0.0259664, -0.0365113, -0.0271422, 1
-0.105202, -0.416271, 0.600608, -0.00210205, 0.0133958, 0.000993006, 1
-0.499975, -0.471118, 0.471038, -0.0154879, 0.11049, 0.0210823, 1
0.32818, 0.610752, 0.609491, 0.00998334, 0.00231988, 0.000910598, 1
0.232387, -0.147174, 0.551146, -0.0280682, -0.00129663, -0.000693824, 1
-0.165474, -0.259343, 0.38814, 0.0261399, -0.0294431, 0.0242427, 1
0.106449, -0.322021, 0.362982, 0.0341357, -0.0739144, 0.024147, 1
0.29249, -0.471874, 0.56491, -0.0452149, -0.10829, 0.00786627, 1
-0.423207, 0.308772, 0.338457, -0.000622454, 0.000185619, 0.00303754, 1
0.567098, -0.56378, 0.479265, -0.0166067, 0.0191298, 0.0177194, 1
-0.407951, -0.327502, 0.566274, 0.0781117, -0.0726235, -0.0210155, 1
0.293128, 0.197259, 0.619697, -0.00282178, 0.00444022, 0.00326471, 1
0.175707, 0.327247, 0.344426, -0.0322791, 0.0699696, -0.0559212, 1
-0.459996, 0.0254632, 0.339623, 0.0578109, -0.117248, -0.405912, 1
-0.541886, -0.372113, 0.460321, -0.0283375, -0.0623982, -0.0333791, 1
0.40277, 0.0923761, 0.552976, 0.142674, 0.0230701, 0.127359, 1
-0.564524, -0.431138, 0.629961, -0.00279559, 0.00484004, 0.00551715, 1
-0.372524, 0.491316, 0.354502, 0.0069623, 0.00197871, -0.0109877, 1
0.62719, -0.561855, 0.589186, -0.0109377, -0.000139735, -0.00025021, 1
-0.538834, -0.62472, 0.605732, -0.00442297, -0.00204931, 0.000580005, 1
0.118297, -0.402708, 0.366365, -0.00597999, 0.0135145, 0.00227913, 1
-0.136462, 0.520383, 0.573171, 0.000685331, 0.00401229, 0.000510943, 1
-0.17753, 0.0661273, 0.497492, -0.0512472, -0.00874245, -0.0121769, 1
-0.059751, 0.236094, 0.346367, -0.002641, -0.0200135, 0.00329778, 1
0.0388158, 0.324171, 0.410829, -0.10483, 0.202187, 0.114804, 1
0.620172, 0.096978, 0.591414, -0.000204697, 0.00320597, 0.024315, 1
0.312222, 0.162417, 0.326139, 0.0904797, -0.0437532, -0.170947, 1
0.312213, 0.419856, 0.606458, -0.00417544, 0.0222655, 0.0935532, 1
0.470295, 0.417083, 0.623486, 0.0120128, 0.000149711, 0.00991014, 1
0.307184, 0.508212, 0.624796, -0.0064171, 0.011811, 0.0120311, 1
0.210257, -0.00345407, 0.366629, 0.01012, -0.00687005, -0.00481149, 1
0.415791, 0.490047, 0.339234, -0.0294785, -0.0411639, -0.0817531, 1
0.18862, -0.317446, 0.513256, -0.000915688, -0.0214064, 0.0160982, 1
-0.341268, 0.252766, 0.414789, -0.000560144, 0.0378305, -0.0145957, 1
-0.215728, -0.338381, 0.338341, -0.00334694, -0.0037655, 0.00411889, 1
0.167661, -0.348173, 0.520076, 0.000781296, 0.00118584, -0.00685019, 1
0.0134635, 0.594012, 0.40319, -0.0212241, 0.0296243, -0.0282654, 1
0.0580913, 0.276262, 0.350663, -0.15493, 0.259947, -0.548064, 1
-0.0359288, 0.116594, 0.612425, 0.000244442, -0.000436155, 0.000285566, 1
-0.0618403, -0.206186, 0.581987, 0.00587494, -0.0538972, 0.0720807, 1
-0.0825085, -0.625892, 0.423632, 4.72621e-05, 0.0102495, -0.000325066, 1
0.124079, 0.419862, 0.388653, -0.0458608, 0.000754823, -0.00162797, 1
0.221087, -0.0214814, 0.466783, 0.0312248, -0.0209398, -0.0386976, 1
-0.245742, 0.267214, 0.372483, -0.00022626, -0.000717218, 0.000646426, 1
0.153488, -0.578477, 0.445379, 0.00398322, -0.0208832, -0.0351059, 1
0.246925, 0.219147, 0.515827, 0.107672, -0.0155214, 0.0482131, 1
-0.192623, -0.397353, 0.506839, 0.00996359, 0.016458, 0.0049169, 1
0.16021, 0.290702, 0.418414, 0.059449, 0.0580445, 0.137932, 1
0.302935, -0.37519, 0.605053, 0.0189039, 0.0126715, 0.0067192, 1
0.23278, 0.192933, 0.396016, -0.101074, 0.0458898, 0.0155681, 1
0.0408733, -0.519539, 0.397033, 0.03241, -0.0111156, 0.0193348, 1
0.475476, 0.234504, 0.344508, 0.00129732, -0.000406582, 0.00178603, 1
-0.489764, -0.174373, 0.496629, -0.0887051, -0.0142596, 0.0225129, 1
0.11744, 0.209849, 0.405941, -0.0126051, -0.0242076, 0.0226669, 1
0.347447, -0.266626, 0.418813, -0.00391265, 0.00418451, 0.000439877, 1
-0.390891, 0.610262, 0.316109, 0.00808694, 0.0011687, -0.00590484, 1
0.412489, -0.212324, 0.374262, 0.0107283, 0.0255453, 0.0178691, 1
-0.0800091, 0.577849, 0.604428, -0.000282529, 0.000246958, -4.90836e-05, 1
0.333719, 0.25082, 0.35314, 0.216906, 0.173722, 0.118711, 1
0.234077, -0.146363, 0.558864, -0.0179196, -0.0046554, 0.0577184, 1
0.558212, 0.524473, 0.58647, 0.00438989, 0.0368792, 0.00137746, 1
-0.373508, 0.369986, 0.487605, -0.0097001, -0.00208995, -0.0203789, 1
-0.255402, 0.510185, 0.601503, -0.00793594, 0.00840501, 0.0174562, 1
0.471186, -0.00233852, 0.496474, -0.0014191, 0.00213241, -0.00375548, 1
-0.424902, -0.284855, 0.587308, 0.0454394, 0.0628748, 0.11333, 1
-0.00957693, -0.045783, 0.582383, -0.00841367, 0.00803889, 0.0104187, 1
-0.00506819, -0.263258, 0.371811, 0.0370611, -0.138545, 0.00416582, 1
0.232051, 0.286697, 0.358783, 0.179315, 0.0424804, -0.0176271, 1
0.12991, -0.00954808, 0.578978, -0.0954843, 0.0282215, 0.180494, 1
0.282541, -0.405435, 0.384897, -0.0737845, -0.133527, 0.0308852, 1
-0.00185778, -0.477186, 0.358524, 0.0173482, 0.0315547, -0.0308819, 1
-0.175832, -0.22073, 0.608512, -0.00894167, 0.0177255, 0.0269689, 1
0.514661, 0.153831, 0.578567, -0.0504134, -0.0199281, 0.0342424, 1
0.400818, -0.00494594, 0.420492, -0.00591037, -0.00150036, -3.79816e-05, 1
-0.13314, 0.200116, 0.506769, -0.202945, -0.107193, 0.0654914, 1
-0.303761, -0.439425, 0.337832, 0.0119097, -0.000436097, -0.00938099, 1
-0.494082, 0.185471, 0.429509, -0.000509874, 0.00866201, -0.0246937, 1
-0.266765, -0.212442, 0.343692, -0.00500443, 0.0494376, -0.0304564, 1
-0.0915618, 0.547431, 0.498796, -0.0384733, 0.00889401, 0.0179523, 1
-0.295502, 0.200009, 0.554928, -0.00949071, -0.0080796, 0.023433, 1
-0.0158412, -0.431812, 0.593122, -0.0238365, 0.00611772, 0.0226254, 1
0.158329, 0.0223193, 0.380449, 0.138589, -0.0476642, -0.0343178, 1
0.0725222, -0.0929834, 0.576397, 0.0280522, -0.0339937, 0.038668, 1
-0.133063, -0.322129, 0.41767, -0.00246992, 0.0102574, -0.0181899, 1
0.288977, 0.174694, 0.62519, -0.0013818, 0.00157319, 0.00563262, 1
-0.203802, 0.500897, 0.357843, 0.0236665, -0.0218072, -0.0710349, 1
-0.112401, -0.623149, 0.561701, 0.00693068, -0.0123837, -0.0134616, 1
0.345707, -0.259951, 0.3511, -7.31233e-05, -0.0112199, -0.005681, 1
0.460547, 0.278451, 0.330467, -0.00233891, -0.0327192, 0.0331589, 1
-0.0641238, 0.612913, 0.53796, -0.00453958, -0.00182818, 0.0021003, 1
-0.364266, -0.0328917, 0.587498, 0.0724148, -0.0251027, 0.0282284, 1
-0.511632, -0.504526, 0.435587, -0.160684, 0.33125, -0.121497, 1
-0.249764, 0.19796, 0.569832, 0.0146679, -0.00287138, 0.0155037, 1
-0.464028, -0.565067, 0.331809, 0.00175477, -0.000961789, -0.00157807, 1
-0.0532752, 0.353874, 0.532973, -0.0321197, 0.00802393, 0.000397356, 1
-0.0723699, -0.479892, 0.500707, -0.00741214, 0.0313351, -0.00991015, 1
0.0990742, 0.0376708, 0.50241, -0.0159217, 0.0183575, 0.0607229, 1
-0.173975, -0.246586, 0.594913, -0.0136241, -0.0151504, 0.0117, 1
-0.0295016, -0.416002, 0.507035, -0.0081959, 0.00537611, -0.0138148, 1
0.0324395, 0.149837, 0.502773, -0.000949329, 0.0235617, -0.0170136, 1
